帧编号,帧id,阶段,PGN,报文代号,报文描述,优先权,源地址-目的地址,帧长度,帧数据,帧数据含义
1350,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01F90E5A0E50E14D,多帧发送的第1帧
1351,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022C00FFFFFFFFFF,多帧发送的第2帧
1352,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.40V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1353,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1354,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFF0E580E0000FD,电压输出值（V）383.90V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1355,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x2E3606350F0010,最高单体动力蓄电池电压所在编号47.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1356,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1357,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1358,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1359,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1360,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1361,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1362,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1363,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1364,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1365,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01FA0E5C0E50C14D,多帧发送的第1帧
1366,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022C00FFFFFFFFFF,多帧发送的第2帧
1367,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.40V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1368,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1369,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x3D360635180010,最高单体动力蓄电池电压所在编号62.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号1586439.00；最低动力蓄电池温度268441603.00℃；最低动力蓄电池温度检测点编号1048601.00；
1370,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1371,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1372,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1373,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1374,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1375,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1376,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1377,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1378,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1379,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01FE0E3A0E51314D,多帧发送的第1帧
1380,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022C00FFFFFFFFFF,多帧发送的第2帧
1381,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.40V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1382,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1383,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1384,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x2A3606350F0010,最高单体动力蓄电池电压所在编号43.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1385,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1386,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1387,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1388,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1389,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1390,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1391,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1392,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1393,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1394,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01FE0E3D0E51C14D,多帧发送的第1帧
1395,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022C00FFFFFFFFFF,多帧发送的第2帧
1396,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.40V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1397,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1398,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1399,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x2E360635110010,最高单体动力蓄电池电压所在编号47.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号1127687.00；最低动力蓄电池温度268439811.00℃；最低动力蓄电池温度检测点编号1048594.00；
1400,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1401,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1402,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1403,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1404,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1405,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1406,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1407,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1408,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01FE0E430E51C14D,多帧发送的第1帧
1409,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1410,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022C00FFFFFFFFFF,多帧发送的第2帧
1411,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.40V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1412,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1413,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x2E3606350F0010,最高单体动力蓄电池电压所在编号47.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1414,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1415,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1416,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1417,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1418,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1419,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1420,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1421,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1422,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1423,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01FE0E380E51A14D,多帧发送的第1帧
1424,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022C00FFFFFFFFFF,多帧发送的第2帧
1425,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.40V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1426,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1427,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x000F580E0000FD,电压输出值（V）384.00V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1428,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x2A3606350F0010,最高单体动力蓄电池电压所在编号43.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1429,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1430,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1431,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1432,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1433,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1434,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1435,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1436,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1437,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1438,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01FF0E3B0E51E14D,多帧发送的第1帧
1439,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022C00FFFFFFFFFF,多帧发送的第2帧
1440,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.40V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1441,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1442,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1443,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x253606350F0010,最高单体动力蓄电池电压所在编号38.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1444,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1445,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1446,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1447,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1448,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1449,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1450,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1451,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1452,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01FE0E3B0E51E14D,多帧发送的第1帧
1453,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022B00FFFFFFFFFF,多帧发送的第2帧
1454,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.30V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1455,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1456,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1457,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x3C3606350F0010,最高单体动力蓄电池电压所在编号61.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1458,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1459,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1460,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1461,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1462,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1463,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1464,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1465,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1466,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1467,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01FD0E360E51C14D,多帧发送的第1帧
1468,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022B00FFFFFFFFFF,多帧发送的第2帧
1469,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.30V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1470,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1471,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1472,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x3C3606350F0010,最高单体动力蓄电池电压所在编号61.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1473,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1474,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1475,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1476,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1477,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1478,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1479,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1480,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1481,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1482,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01FE0E3E0E51C14D,多帧发送的第1帧
1483,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022B00FFFFFFFFFF,多帧发送的第2帧
1484,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.30V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1485,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1486,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x2E3606350F0010,最高单体动力蓄电池电压所在编号47.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1487,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1488,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1489,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1490,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1491,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1492,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x030F3A0E0000FD,电压输出值（V）384.30V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1493,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1494,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1495,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
